sep=	
Time	Channel1	Channel2
-0.00017999999999999998	-0.006249999999999978	-0.006249999999999978
-0.000176	-0.006249999999999978	-0.006249999999999978
-0.00017199999999999998	-0.012500000000000011	-0.006249999999999978
-0.000168	-0.006249999999999978	-0.006249999999999978
-0.000164	-0.012500000000000011	-0.006249999999999978
-0.00015999999999999999	-0.006249999999999978	-0.006249999999999978
-0.000156	-0.006249999999999978	-0.012500000000000011
-0.00015199999999999998	-0.006249999999999978	-0.006249999999999978
-0.000148	-0.006249999999999978	-0.006249999999999978
-0.000144	-0.006249999999999978	-0.006249999999999978
-0.00014	-0.006249999999999978	-0.006249999999999978
-0.000136	-0.012500000000000011	-0.006249999999999978
-0.00013199999999999998	-0.012500000000000011	-0.006249999999999978
-0.000128	-0.012500000000000011	-0.006249999999999978
-0.000124	-0.012500000000000011	-0.012500000000000011
-0.00011999999999999999	-0.006249999999999978	-0.006249999999999978
-0.000116	-0.012500000000000011	-0.012500000000000011
-0.000112	-0.012500000000000011	-0.006249999999999978
-0.000108	-0.012500000000000011	-0.006249999999999978
-0.000104	-0.006249999999999978	-0.006249999999999978
-0.00009999999999999999	-0.006249999999999978	-0.006249999999999978
-0.000096	-0.006249999999999978	-0.006249999999999978
-0.000092	-0.012500000000000011	-0.012500000000000011
-0.000088	-0.006249999999999978	-0.006249999999999978
-0.000084	-0.006249999999999978	-0.006249999999999978
-0.00007999999999999999	-0.006249999999999978	-0.006249999999999978
-0.00007599999999999999	-0.012500000000000011	-0.006249999999999978
-0.000072	-0.006249999999999978	0
-0.000068	-0.012500000000000011	-0.006249999999999978
-0.000064	-0.006249999999999978	0
-0.000059999999999999995	-0.006249999999999978	-0.006249999999999978
-0.000056	-0.006249999999999978	-0.006249999999999978
-0.000052	-0.006249999999999978	-0.006249999999999978
-0.000048	-0.012500000000000011	-0.012500000000000011
-0.000044	-0.01874999999999999	-0.012500000000000011
-0.000039999999999999996	-0.012500000000000011	0
-0.000036	-0.006249999999999978	-0.006249999999999978
-0.000032	-0.012500000000000011	-0.006249999999999978
-0.000028	-0.006249999999999978	-0.006249999999999978
-0.000024	-0.006249999999999978	-0.012500000000000011
-0.000019999999999999998	-0.006249999999999978	-0.006249999999999978
-0.000016	-0.012500000000000011	-0.006249999999999978
-0.000012	-0.012500000000000011	-0.006249999999999978
-0.000008	-0.012500000000000011	-0.006249999999999978
-0.000004	-0.012500000000000011	-0.012500000000000011
0	-0.006249999999999978	-0.006249999999999978
0.000004	1	0.325
0.000008	0.99375	0.325
0.000012	0.99375	0.33125000000000004
0.000016	0.99375	0.34375
0.000019999999999999998	0.99375	0.35000000000000003
0.000024	0.99375	0.36250000000000004
0.000028	0.99375	0.36875
0.000032	0.9875	0.375
0.000036	0.99375	0.38125000000000003
0.000039999999999999996	0.99375	0.3875
0.000044	0.99375	0.39375000000000004
0.000048	0.99375	0.40625
0.000052	0.9875	0.41250000000000003
0.000056	0.9875	0.41875
0.000059999999999999995	0.99375	0.42500000000000004
0.000064	0.99375	0.4375
0.000068	0.99375	0.4375
0.000072	0.99375	0.44375000000000003
0.00007599999999999999	0.99375	0.45
0.00007999999999999999	0.9875	0.45625000000000004
0.000084	0.9875	0.4625
0.000088	0.9875	0.46875
0.000092	0.99375	0.48125
0.000096	0.99375	0.48750000000000004
0.00009999999999999999	0.99375	0.49375
0.000104	0.9875	0.49375
0.000108	0.99375	0.5062500000000001
0.000112	0.9875	0.5062500000000001
0.000116	0.9875	0.5125000000000001
0.00011999999999999999	0.99375	0.51875
0.000124	0.9875	0.525
0.000128	0.99375	0.53125
0.00013199999999999998	0.9875	0.5375000000000001
0.000136	0.99375	0.5375000000000001
0.00014	0.99375	0.5437500000000001
0.000144	0.99375	0.55
0.000148	0.99375	0.5625
0.00015199999999999998	0.99375	0.5625
0.000156	0.99375	0.5750000000000001
